path,label,subject,mode,take,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,mfcc_delta_mean_1,mfcc_delta_mean_2,mfcc_delta_mean_3,mfcc_delta_mean_4,mfcc_delta_mean_5,mfcc_delta_mean_6,mfcc_delta_mean_7,mfcc_delta_mean_8,mfcc_delta_mean_9,mfcc_delta_mean_10,mfcc_delta_mean_11,mfcc_delta_mean_12,mfcc_delta_mean_13,mfcc_delta_std_1,mfcc_delta_std_2,mfcc_delta_std_3,mfcc_delta_std_4,mfcc_delta_std_5,mfcc_delta_std_6,mfcc_delta_std_7,mfcc_delta_std_8,mfcc_delta_std_9,mfcc_delta_std_10,mfcc_delta_std_11,mfcc_delta_std_12,mfcc_delta_std_13,f0n_mean,f0n_std,f0n_max,f0n_min,f0n_median,interval_mean,interval_std,interval_max,interval_min,interval_median,interval_iqr,interval_abs_mean,interval_abs_std,interval_pos_ratio,interval_neg_ratio,contour_up_ratio,contour_down_ratio,contour_flat_ratio,voiced_ratio,voiced_prob_mean,ioi_mean,ioi_std,ioi_max,ioi_min,tempo,onsets_per_sec
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S103_whistle_1_Friend.wav,Friend,S103,whistle,1,-388.54400635,120.52472687,27.89085960,-8.98980141,-19.99456406,-1.68538702,11.94662094,10.93645954,10.08270073,9.53430748,4.72349548,-0.59486818,-9.65120411,71.59454346,33.52651596,21.99941254,16.46501160,18.79214096,15.37572098,13.22153759,10.01432610,13.15385723,13.37891102,12.80378723,9.69709206,11.54890823,0.08230723,0.07555599,0.01657836,-0.00776672,-0.01374096,-0.00420983,0.00479897,0.00509162,0.00884202,0.01171844,0.00722158,-0.00460907,-0.01167500,11.34664917,3.79912758,3.50631905,1.91229832,2.15597820,1.76860380,1.79712272,1.50666928,1.85213780,1.74769592,1.93124950,1.63315439,1.52883840,-0.00000000,1.00000000,1.75891161,-1.23867500,0.50299114,-0.05729047,0.63887745,4.90000010,-4.19999981,0.00000000,0.20000000,0.30459243,0.56450868,0.20436279,0.35820895,0.20436279,0.35820895,0.43742824,0.73967892,0.31989515,0.48761904,0.51603431,2.55419493,0.11609977,95.70312500,1.92649329
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S103_whistle_1_RememberMe.wav,RememberMe,S103,whistle,1,-398.06506348,108.19728088,36.06253052,-4.86718798,-12.56144714,-4.60147333,0.93994337,1.75955772,9.89215469,20.33058167,19.78820229,8.60619545,-3.51580524,51.12376785,38.28789902,18.15525246,21.08603477,15.66829109,9.99681568,12.21757317,14.30991650,14.56046391,13.57634449,15.52218056,18.56611252,18.41789055,0.05123640,0.05941287,0.02914281,0.00010153,-0.01529466,-0.01778205,-0.01501393,-0.01174613,-0.00727704,-0.00007397,0.00816537,0.01349144,0.01314774,8.19516182,5.44948769,3.00103259,3.77891755,2.47364736,1.29692841,1.20153594,1.65940213,1.70532799,1.76393652,1.80984533,1.70418072,1.78147995,0.00000000,1.00000000,1.39884961,-2.16775966,0.26830626,-0.00895349,0.32671916,3.20000005,-2.70000005,0.00000000,0.10000000,0.13383721,0.29818314,0.18720931,0.30930233,0.18720931,0.30930233,0.50348836,0.86991870,0.65060371,0.43431869,0.30687496,1.76471651,0.11609977,172.26562500,2.25134778
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S103_whistle_2_Married.wav,Married,S103,whistle,2,-356.15426636,119.17346191,21.68225288,-15.89419842,-22.65608597,-19.18735313,-6.32605457,13.46632767,15.52751541,9.76472569,9.97025204,5.09965944,-3.91124368,42.52328873,29.98798943,19.66801643,13.74585438,13.65012455,14.37389088,18.90718842,22.34550476,19.33926582,15.22375774,16.99246979,17.01062775,15.94822407,-0.01314483,-0.01272847,-0.00421320,-0.00398986,-0.00810169,-0.00554946,0.00546270,0.01401795,0.01043395,-0.00310748,-0.01385896,-0.01033125,0.00433990,7.08910179,3.19308186,3.38610077,2.02999210,1.65454388,1.45696437,1.99331903,2.63293958,2.38782072,2.06110930,2.15427279,2.04303646,2.02510858,0.00000000,1.00000000,1.64420414,-3.19273543,-0.14565443,0.01813403,0.42975676,1.60000002,-3.59999990,0.00000000,0.20000000,0.21655716,0.37164864,0.36530879,0.33114323,0.36530879,0.33114323,0.30354795,0.94619423,0.79230046,0.22755556,0.14080818,0.65015870,0.00000000,123.04687500,4.29766130
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S103_whistle_2_Necessities.wav,Necessities,S103,whistle,2,-376.43801880,114.06356812,19.78650093,-21.12470245,-33.17598724,-11.55831051,17.13458252,26.67631340,20.72973061,11.29045677,-7.30373859,-16.01188278,-16.18535042,59.81400299,28.60398483,20.73490715,14.06811142,15.44668102,13.77052021,14.20788860,14.98854256,16.44128990,15.83646965,17.41494179,12.79064369,12.70957565,0.03517504,0.03700149,0.00874186,-0.01597510,-0.02576791,-0.01966279,-0.00238915,0.01545791,0.02050633,0.00986251,-0.00322410,-0.00540687,-0.00033612,13.28273010,5.62118483,4.32971144,2.52011609,2.82563329,1.99307001,1.94816554,2.24025917,2.88793182,2.39249063,2.37737703,1.75381637,2.09533930,-0.00000000,1.00000000,1.56212533,-3.38643289,0.25710908,-0.02866756,0.62545747,4.09999990,-2.29999995,0.00000000,0.40000001,0.36191118,0.51091993,0.29205921,0.46164200,0.29205921,0.46164200,0.24629879,0.93010753,0.58657461,0.26927656,0.11857952,0.67337871,0.06965987,215.33203125,3.65061426
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S103_whistle_2_NewYork.wav,NewYork,S103,whistle,2,-381.79083252,114.58392334,29.99925613,-11.45599937,-18.61522293,-10.72907925,-2.99105525,-0.38254219,8.76713753,21.11002922,19.45050621,8.63072491,-4.28093481,48.64956284,36.94580460,23.75914955,21.51445961,17.13108444,13.87522316,13.47748280,15.34436893,16.86808777,17.66719055,15.24561405,19.08143044,22.18944931,0.02455860,0.02115983,0.00141665,-0.00742348,-0.01173597,-0.00787294,-0.00297576,-0.00956277,-0.01139181,-0.00376003,-0.00289443,-0.00186481,0.00377175,6.43303251,4.00997114,2.67581201,2.40335560,1.76744330,1.56826079,1.94260204,2.13088250,2.03043461,1.90074718,2.17276621,2.09093642,1.88748324,-0.00000000,1.00000000,1.82278788,-2.49346542,0.24135518,-0.00897616,0.42301023,3.09999990,-2.79999995,0.00000000,0.20000000,0.20869565,0.36805484,0.27629733,0.37447405,0.27629733,0.37447405,0.34922862,0.90896356,0.71040404,0.29426828,0.21333611,1.04489791,0.00000000,57.42187500,3.19764590
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S103_whistle_2_TryEverything.wav,TryEverything,S103,whistle,2,-387.21478271,114.33008575,10.76780987,-14.00327778,-12.42480373,-2.31760263,2.56741977,6.51766872,9.98764133,10.67510986,9.39215279,1.71953285,-3.98514891,61.32608032,25.74316978,30.11074066,16.01394844,11.29262829,13.42432404,17.49765778,17.11363792,16.04462624,15.78049946,16.66325569,17.09069252,17.01223946,0.16792516,0.15685140,0.01333778,-0.05634844,-0.05438407,-0.04064366,-0.02530450,-0.00444470,0.00873789,0.01038876,0.00722689,0.00218114,-0.00269610,11.82065010,4.03889370,5.81289530,2.92050529,1.41948807,1.38276982,1.75864851,1.59219813,1.42851949,1.49969077,1.49242401,1.45748365,1.38513923,0.00000000,1.00000000,1.47210479,-2.40052676,0.19911759,-0.00027064,0.35906953,2.90000010,-3.59999990,0.00000000,0.10000000,0.14722598,0.32749885,0.23545332,0.33152908,0.23545332,0.33152908,0.43301758,0.91621619,0.72287017,0.29819310,0.22907394,1.60217690,0.00000000,234.90766907,3.37758780
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S104_hum_1_Happy.wav,Happy,S104,hum,1,-526.46887207,126.31415558,-9.40315533,49.31107712,32.45677948,1.05492938,9.75067997,-4.10360241,-22.07929611,5.48694372,12.61769676,-8.07735157,-8.51760960,72.83118439,25.64548302,36.75561523,13.94742393,12.78069401,11.52223110,6.40866327,8.16484451,17.06877327,6.82995987,7.42676926,11.48921394,7.98652697,0.18066029,0.11179613,0.01970364,0.00395900,0.01637082,0.02182161,0.00668735,0.00606183,-0.00036082,0.00914932,-0.00393046,-0.01774231,-0.00821808,14.84222794,4.62387514,7.97463083,2.65011120,2.21704674,2.31132650,1.05250621,1.60490119,3.38878226,0.99640077,1.29013097,2.14262247,1.18794918,0.00000000,1.00000000,1.64356434,-2.63816524,0.35469943,-0.04487500,0.64847803,5.00000000,-4.30000019,-0.10000000,0.20000000,0.30537501,0.57383239,0.16750000,0.54374999,0.16750000,0.54374999,0.28874999,0.90137327,0.47629330,0.26361477,0.13055052,0.67337871,0.00000000,161.49902344,3.71427798
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S104_hum_1_Married.wav,Married,S104,hum,1,-537.81964111,143.74446106,-24.34002304,51.55843353,36.78091812,1.74989998,13.13687515,-1.97385383,-22.50898552,9.93184853,11.47481060,-10.67658138,-4.85527372,61.44977951,21.03258324,31.83535385,13.74157810,11.42263126,10.84441280,10.10782433,6.89917088,12.64535809,6.93010330,5.75122595,9.16021442,4.67306900,0.22389105,0.13612646,-0.01351177,0.02004352,0.02407834,0.02953666,0.00648000,-0.00453326,0.01184788,0.00588188,-0.00499084,-0.00741202,0.00566982,8.39773750,2.69441414,4.47752810,2.05011368,1.46876061,1.48258066,1.21774340,1.12905037,1.70804679,0.98188907,0.86508602,1.17271984,0.66116434,-0.00000000,1.00000000,1.55581057,-3.06347513,0.20285311,0.00474898,0.39023596,3.09999990,-1.79999995,0.00000000,0.20000000,0.19715062,0.33680600,0.30936229,0.27408412,0.30936229,0.27408412,0.41655359,0.95934957,0.58484763,0.59769881,0.43161979,1.53251696,0.09287982,198.76803589,1.63430619
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S104_hum_2_Friend.wav,Friend,S104,hum,2,-563.65270996,130.27520752,2.92968106,44.31239700,28.82435989,6.55907059,13.82311440,-2.10660338,-8.15952873,9.98996925,3.08247876,-2.31505728,-3.42749333,97.88893890,30.10923195,46.47170258,16.20832443,12.75605965,8.98501205,7.35777140,8.74334812,15.18382168,6.05652952,5.11626911,9.23825169,7.34967661,0.31143361,0.24931160,0.04130716,0.03258513,0.04242922,0.04423616,0.01891604,0.00632770,0.01022741,0.00487091,0.00281171,-0.01046572,0.00202538,11.09197998,4.73742008,6.41462755,2.31903243,1.93331289,1.33400869,1.18266618,1.10456288,2.11834216,0.92071962,0.89418435,1.45440865,0.99441093,-0.00000000,1.00000000,1.68082154,-2.72952414,0.06491431,-0.06531792,0.61708295,4.80000019,-4.50000000,0.00000000,0.20000000,0.30606937,0.53979564,0.22687861,0.41618496,0.22687861,0.41618496,0.35693642,0.96392494,0.28022039,0.36125928,0.36330494,1.88081634,0.06965987,112.34714508,2.73553157
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S104_hum_3_Feeling.wav,Feeling,S104,hum,3,-543.62677002,139.99844360,-7.51060915,32.51541519,45.79738235,12.26644039,-5.09962940,5.27792454,-29.79759598,9.85140038,16.98629379,-13.28837395,-4.72889853,64.52662659,23.99806976,31.96789360,10.70660686,13.16937733,8.72094536,10.85184956,8.00535107,16.12371826,8.08684158,8.27067566,11.29636383,6.39704800,0.17840768,0.19190253,0.09600051,0.04542517,0.02636807,0.02765552,0.02442372,0.01162684,0.01104002,0.01352729,0.01512026,0.01338204,0.00027836,9.72665405,3.66492987,5.74238110,1.71396351,1.75844228,1.56910801,1.54117012,1.25083089,2.22477126,1.10143507,1.34907675,1.51784122,1.03973627,0.00000000,1.00000000,1.54241192,-2.40885162,0.27439699,0.00968153,0.48627850,4.19999981,-2.70000005,0.00000000,0.20000000,0.22751592,0.42988023,0.28025478,0.35668790,0.28025478,0.35668790,0.36305732,0.91094148,0.52636325,0.31237411,0.17577426,1.02167797,0.13931973,215.33203125,2.95945930
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S104_hum_3_NewYork.wav,NewYork,S104,hum,3,-545.48260498,119.89123535,-4.43358183,53.85551453,34.03418732,6.77207851,10.32843876,-7.40346479,-16.30701065,6.48702478,-0.31674713,0.34724823,2.97354531,67.11323547,30.04501534,34.82437134,15.46228218,16.41385078,12.15427113,7.87090349,10.17710400,14.00107098,6.78350544,8.04872704,10.85757351,5.71871519,0.10647689,0.08140864,0.04412516,0.02323523,0.00718138,0.00534410,-0.00101623,0.00659306,0.00737158,0.00938556,0.00891896,-0.00091591,0.00592787,10.45336628,3.45348907,5.55905676,2.24009252,2.07828236,1.71954131,1.02399576,1.43940616,2.20246601,0.76785737,1.04442346,1.32417071,1.00784588,0.00000000,1.00000000,1.76676941,-2.32435012,0.29794312,-0.02493506,0.38077372,2.20000005,-4.90000010,0.00000000,0.10000000,0.16883117,0.34220815,0.23636363,0.27272728,0.23636363,0.27272728,0.49090910,0.92607003,0.52490038,0.66854119,0.47666836,1.76471651,0.09287982,67.99958801,1.39749074
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S104_hum_3_RememberMe.wav,RememberMe,S104,hum,3,-566.21697998,135.12188721,3.31697154,41.58631516,28.91932106,6.40999746,17.20662308,-0.65509987,-16.60949135,7.17031050,5.80144978,-5.15735054,-3.87036443,59.77932358,28.12427139,34.18482971,13.92543411,13.14616966,12.19539547,9.24133682,7.98559189,14.00158215,7.79590511,7.21809626,10.48793125,6.80000973,0.12240814,0.07510822,0.02739446,0.00444537,-0.00690759,-0.00301395,0.00195199,0.00621018,-0.00140967,-0.00137384,-0.00435463,-0.00312477,-0.00212764,10.41872501,4.35681295,6.76004601,2.52300882,1.85237968,2.06312752,1.29022503,1.16954899,2.37675095,1.10300779,1.06788611,1.54282463,0.95767677,-0.00000000,1.00000000,2.09230638,-2.20627069,0.26261342,-0.02119816,0.44660774,3.50000000,-2.59999990,0.00000000,0.10000000,0.19170506,0.40392697,0.21428572,0.37096775,0.21428572,0.37096775,0.41474655,0.91139239,0.56510133,0.41647705,0.26944703,1.36997736,0.09287982,198.76803589,2.38109708
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S105_hum_2_Feeling.wav,Feeling,S105,hum,2,-274.88879395,108.86225891,22.86244392,18.91043282,-1.21718216,17.52947807,5.38400364,6.60214710,-7.26774025,5.68850708,12.98594856,0.61747235,-5.00511694,98.68819427,39.48667908,23.50361252,10.72411156,18.38988113,9.72049809,10.73459244,8.52858925,14.93822384,10.19629097,9.08085918,8.59378910,9.14388466,0.01911798,-0.01603401,-0.02038478,0.00211374,-0.01055921,-0.01501060,-0.00851457,0.01431365,0.01502320,0.01250631,0.00837925,0.00213169,0.00122147,11.50032616,4.38978529,4.11084032,1.55172420,2.38137937,1.46829426,1.62191319,1.36537552,1.69048893,1.82366776,1.39399481,1.18235815,1.24216831,0.00000000,1.00000000,1.60525978,-1.90959871,0.22919890,-0.04269341,0.54796803,4.59999990,-4.59999990,0.00000000,0.10000000,0.24527220,0.49186710,0.24355301,0.36532950,0.24355301,0.36532950,0.39111748,0.81831187,0.37377369,0.32507935,0.25190055,1.53251696,0.06965987,40.37475586,2.83502984
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S105_hum_2_Friend.wav,Friend,S105,hum,2,-306.99688721,110.81239319,17.46439552,24.92350197,-5.77065992,20.89864731,12.53421211,-1.49708092,-9.73175240,8.43264484,15.37950134,1.03676617,-11.88360500,120.19374847,50.94451904,27.34160233,10.63774681,23.67476463,10.15028191,8.78557110,11.11426544,17.14154434,11.02555943,9.32941723,8.27065086,13.33060360,0.04191407,0.05454357,0.04254072,0.02870875,0.01790592,0.01097351,0.00667052,0.00538558,0.00774992,0.01146981,0.01299008,0.01111773,0.00724981,12.92685509,4.33194494,5.36757803,1.97728264,3.03283453,1.78794682,1.50238550,1.58373392,1.76326573,1.93303084,1.84310603,1.24962008,1.44928634,0.00000000,1.00000000,1.63858056,-1.21340382,0.44366413,-0.03243647,0.27241412,1.50000000,-2.50000000,0.00000000,0.10000000,0.13168909,0.24066484,0.13751869,0.31539610,0.13751869,0.31539610,0.54708523,0.61194032,0.24934405,0.31700286,0.19656432,0.88235825,0.00000000,234.90766907,3.02377343
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S105_hum_2_TryEverything.wav,TryEverything,S105,hum,2,-366.93020630,99.21404266,31.15447044,22.12485504,8.08157635,23.07890701,7.69799948,4.98011446,-6.09074163,14.46617317,15.28563023,-0.03004159,-1.33750403,72.28545380,30.44328308,18.77663803,10.34590340,14.56843472,9.76792526,8.94308281,7.98645878,13.23509979,9.84756851,8.53803635,7.20624638,7.02810717,0.05655475,0.06796154,0.04169478,0.01856762,0.00577030,0.00030124,-0.00075314,0.00155180,0.00407320,0.00380703,0.00215943,0.00193412,0.00226297,10.76327419,3.32932997,4.18401384,1.86308753,2.43187833,1.45487082,1.23380589,1.29291952,1.64907646,1.79728937,1.55512571,1.11454916,1.01346707,0.00000000,1.00000000,1.34856987,-2.30811906,0.39983749,0.01991215,0.33787119,4.30000019,-2.09999990,0.00000000,0.20000000,0.14963397,0.30358380,0.30746704,0.28111273,0.30746704,0.28111273,0.41142020,0.86988306,0.33448699,0.28042561,0.14305380,0.78947848,0.00000000,234.90766907,3.34115744
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S105_hum_3_NewYork.wav,NewYork,S105,hum,3,-349.34103394,102.05111694,14.75284672,27.80475998,6.96361971,22.01323128,18.07736015,7.81757164,-15.60975075,0.46806437,7.24099064,7.40988064,-5.62824774,116.23606873,52.14242172,19.56097603,17.40047264,14.95008659,11.88720226,10.43089771,7.56462955,20.55638313,10.42969608,8.06201458,6.68000364,10.47308731,0.03513663,0.04547362,0.03548583,0.02514043,0.01793968,0.01386627,0.01154158,0.01040281,0.01036464,0.01058529,0.00979617,0.00768494,0.00509452,12.21384621,6.67985296,3.10497451,3.13301539,2.34870863,2.45293164,1.77432561,1.33171713,2.62799478,1.26882267,1.36540818,1.06089258,1.35824943,0.00000000,1.00000000,1.68645799,-1.59995127,0.29852965,-0.04586071,0.50722694,4.09999990,-4.09999990,0.00000000,0.10000000,0.20381078,0.46673715,0.13403417,0.37844941,0.13403417,0.37844941,0.48751643,0.74803150,0.33089283,0.59210885,0.45680162,1.81115651,0.09287982,123.04687500,1.52617061
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S105_hum_4_Happy.wav,Happy,S105,hum,4,-269.07232666,125.96641541,25.12479591,22.24609375,-7.80401897,22.17289734,11.46478653,5.73727512,-22.67225838,-0.38230100,13.67756367,0.92615288,-2.91448236,74.32004547,34.96794891,17.22413826,9.32298470,16.01538467,9.94738007,10.65297127,7.34738827,16.14801788,9.26572514,10.13868618,6.72280788,6.44967890,0.05252832,0.05919012,0.03590566,0.01907125,0.00744609,0.01020308,0.01063906,0.00156119,0.00141903,0.00178659,0.00050747,0.00506869,0.00072796,10.03592873,4.12257719,2.80706882,1.42170525,2.22778177,1.24543154,1.47341716,1.07129884,2.47825050,1.44777977,1.14418113,0.85080779,0.99625200,-0.00000000,1.00000000,1.91827023,-2.09003615,0.37736583,-0.02734940,0.43465701,4.00000000,-3.09999990,0.00000000,0.10000000,0.20349398,0.38505182,0.21566264,0.43012047,0.21566264,0.43012047,0.35421687,0.83273166,0.57167083,0.28674802,0.15003590,0.76625848,0.06965987,143.55468750,3.31817508
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S105_hum_4_Necessities.wav,Necessities,S105,hum,4,-279.54364014,125.91787720,18.91103745,10.69962025,-9.33378315,27.02361488,20.45977974,5.38800430,-3.04871225,5.97339058,10.90966415,4.89146185,-7.29776239,84.36986542,41.06970215,21.68482971,12.72370529,17.36062813,10.13723183,9.69029331,9.00529671,10.20280552,8.84179306,7.47546625,10.11685944,10.32357597,0.02699724,0.03519522,0.02785072,0.01970337,0.01365096,0.01032648,0.00856763,0.00697170,0.00495033,0.00277905,0.00113260,0.00049757,0.00059091,9.46364021,4.55266905,3.07395291,2.08711028,2.40510535,1.44913185,1.52441323,1.29567862,1.48759294,1.33079517,1.12254047,1.28318083,1.32356858,-0.00000000,1.00000000,1.93462992,-1.93036306,0.18924738,-0.03986577,0.38988209,3.40000010,-3.40000010,0.00000000,0.10000000,0.19073826,0.34236857,0.18657719,0.44966444,0.18657719,0.44966444,0.36375839,0.81367290,0.40470389,0.29153943,0.15302655,0.74303854,0.06965987,198.76803589,3.17661762
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S105_hum_4_RememberMe.wav,RememberMe,S105,hum,4,-304.91754150,110.29164886,21.08498955,15.25084114,-14.94991398,30.36587524,21.18270111,5.75220823,-0.87934607,16.64776421,14.82131004,0.82553899,1.45936322,85.71511078,37.51910400,16.22130775,9.47224045,22.18767548,13.49191570,11.70108032,7.15852547,10.20062065,9.95617676,10.23515320,8.07642078,8.90016079,0.05843383,0.06829492,0.04188226,0.02595933,0.02288345,0.02253499,0.01675215,0.01133172,0.01400676,0.01911356,0.01872403,0.01260970,0.00737944,8.80629253,3.93076324,2.50439668,1.73764908,2.21148562,1.72895217,1.40674663,1.08164585,1.44127727,1.19330943,1.03873050,1.03834927,1.31182849,0.00000000,1.00000000,1.98011458,-1.89994717,0.38725773,-0.02304922,0.34113267,2.59999990,-2.70000005,0.00000000,0.10000000,0.14789917,0.30826709,0.20888355,0.31812724,0.20888355,0.31812724,0.47298920,0.82134295,0.46976548,0.38526168,0.28476870,1.95047617,0.00000000,135.99917603,2.58454561
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S106_whistle_1_Feeling.wav,Feeling,S106,whistle,1,-673.04595947,48.17581940,-32.51462555,-28.23813248,12.41886711,35.23897552,28.35617447,7.61022425,-6.77015543,-2.39469075,9.26133251,10.16511345,5.43658400,50.55665970,30.25130653,37.30290604,33.28574753,27.97092628,19.88683128,22.95690536,20.56227493,18.35246658,20.42666626,16.18191528,17.45772743,14.01691246,0.13065705,0.08194065,-0.00397903,0.01100484,0.00139334,0.00154219,0.00127250,-0.00052901,0.00281663,-0.00248898,-0.00914229,-0.00667893,0.00045428,5.46598959,3.01001883,3.91695714,3.43737602,2.38448954,2.01244617,2.22145724,2.05636764,2.16647696,1.79283834,2.16739488,1.90219975,1.61725485,-0.00000000,1.00000000,1.68079221,-2.21246672,0.24013275,0.00601881,0.39127010,3.29999995,-3.29999995,0.00000000,0.20000000,0.17266458,0.35116303,0.28275862,0.30470219,0.28275862,0.30470219,0.41253918,0.87092733,0.65130723,0.34348008,0.35824439,1.99691606,0.09287982,234.90766907,2.88904476
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S106_whistle_1_Friend.wav,Friend,S106,whistle,1,-667.62841797,60.02738190,-15.26413059,-33.87699127,-6.24323845,22.77911758,24.83631706,11.58756161,5.26901007,7.48891449,7.46823454,2.01739836,-1.81238437,52.79169083,36.09721375,37.23431778,42.64979172,30.99328423,29.79062080,20.63209534,20.86399841,20.25953674,16.64191818,15.62203789,13.87268353,13.25343513,0.09060773,0.05093876,-0.02608682,-0.04346015,-0.04706284,-0.03226411,-0.01917907,-0.00146317,0.01240743,0.01785952,0.00819932,-0.00707543,-0.01464714,4.83686590,3.39870596,3.12217474,3.25623274,2.83942080,2.59011769,2.22069407,2.40783715,2.02508616,2.09640098,2.05716825,1.71606600,1.68883967,-0.00000000,1.00000000,1.60300314,-1.26313424,0.31779680,-0.02511881,0.33656001,3.70000005,-3.29999995,0.00000000,0.10000000,0.14392397,0.30526954,0.18669382,0.26748133,0.18669382,0.26748133,0.54582483,0.64179105,0.53126174,0.24330474,0.32940394,2.97215414,0.00000000,135.99917603,4.06355143
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S106_whistle_1_Happy.wav,Happy,S106,whistle,1,-759.98797607,68.37562561,-0.66335821,15.19686604,27.94754982,33.51893234,22.30464745,10.22709751,4.48401690,5.13727474,8.74162006,6.40169621,5.37769985,67.55429077,29.89805794,35.18945694,24.71066475,15.40285301,15.14472866,15.32971287,12.88203239,12.81710911,13.71805000,11.00395298,11.26233292,8.59710503,0.26890829,0.09671369,-0.03332175,0.00748481,-0.07469648,-0.02747385,-0.01826284,-0.01545264,-0.03310590,-0.00617495,-0.00523927,-0.02227005,-0.00183288,6.04451990,2.57434678,3.56110978,2.62877822,1.92267692,1.77184236,1.80707383,1.46161151,1.61282170,1.51710832,1.47909987,1.45053458,1.18342173,-0.00000000,1.00000000,2.13447046,-0.80138475,-0.80138475,0.01136364,0.33361375,4.30000019,-3.50000000,0.00000000,0.00000000,0.08572727,0.32261139,0.12272727,0.13363637,0.12272727,0.13363637,0.74363637,0.40054497,0.27307951,0.52438396,0.46009392,2.46131516,0.09287982,143.55468750,1.91727567
